date;entity;sector;MDSCIsc;MDSCNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPCNsc;NRACNsc;RUSCIsc;RUSCNsc;AKMCNsc
735235;ОМЗ;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Транстелеком;Телекоммуникации;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735235;Пермский Моторный Завод;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;АИЖК;Финанс.сервисы;7;0;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Базовый Элемент;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;Полиметалл;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735235;Таттелеком;Телекоммуникации;NaN;NaN;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN
735235;Европлан;Финанс.сервисы;NaN;NaN;NaN;NaN;12;4;NaN;NaN;NaN;NaN;NaN
735235;ИРИА;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735235;СУЭК;Горнодобыча;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;МТС;Телекоммуникации;11;NaN;11;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735235;Велес Капитал ИК;Финанс.сервисы;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ГраждСамолеты Сухого;Машиностроение;NaN;NaN;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
735235;Гиперцентр;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
735235;Балтийский берег;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735235;Мортон-РСО;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735235;Металлоинвест ХК;Металлургический;12;3;12;NaN;12;4;NaN;NaN;NaN;NaN;NaN
735235;РУСАЛ;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;УРАЛСИБ ЛК;Финанс.сервисы;NaN;NaN;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN
735235;ЕПК;Машиностроение;NaN;NaN;12;3;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;О`КЕЙ;Ритейл;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
735235;Росагролизинг;Финанс.сервисы;NaN;NaN;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735235;Трубная МетКомп;Металлургический;13;5;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ФСК ЕЭС;Электроэнергетика;9;0;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Соллерс;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735235;Связьинвестнефтехим;Финанс.сервисы;10;NaN;NaN;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
735235;ГТЛК;Финанс.сервисы;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Объединенные кондитеры;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN
735235;Полипласт;Химпром, минудобрения;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;ВТБ-Лизинг;Финанс.сервисы;NaN;NaN;8;0;8;0;NaN;NaN;NaN;NaN;NaN
735235;Коммерц Инвестментс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;Кордиант;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;ФИЛЕНТА;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Аптечная сеть 36.6;Фармацевтика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735235;РуссНефть НК;Нефтегазовый;12;3;13;4;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;Строитель;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;СИТРОНИКС;Телекоммуникации;15;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735235;СММ;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;3
735235;СПБ ОЙЛ;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;ЕвразХолдинг Финанс;Металлургический;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;СПб Реновация;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Моя Клиника;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;РСГ-Финанс;Финанс.сервисы;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ЦентрРостовскийДепозит;;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
735235;СтройЭкология;;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Стивилон;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Магнит;Ритейл;NaN;NaN;12;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735235;Лента ООО;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;Мир мягкой игрушки;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735235;ЮТэйр-Финанс;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;Группа ГМС;;NaN;NaN;13;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;РосинтерРесторХолд;Путешествия. досуг;NaN;NaN;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;СИБЭКО;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;Антипинский НПЗ;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;ГПБ-Высокие технологии;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Арекс;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Русская Медная Компания;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735235;Виват-трейд;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;РосЕвроДевел-Красноярск;;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Энел Россия;Электроэнергетика;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;МОЭСК;Электроэнергетика;11;2;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Аэроэкспресс;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1;5;NaN;NaN;NaN
735235;Синергия;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN
735235;Элемент Лизинг;Финанс.сервисы;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;МОЭК;Электроэнергетика;NaN;NaN;11;2;10;2;NaN;NaN;NaN;NaN;NaN
735235;МРСК Центра;Электроэнергетика;NaN;NaN;12;3;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;РусГидро;Электроэнергетика;10;1;10;1;10;2;NaN;NaN;NaN;NaN;NaN
735235;ТГК-1;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735235;АиФ-МедиаПресса-финанс;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735235;Группа Черкизово;Пищевая промышленность и с/х;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;МРСК Урала;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Золото Селигдара;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;Дальневост ГенерКомп;;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ЦентрОбувь ТД;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;СИБУР Холдинг;Нефтегазовый;10;NaN;NaN;NaN;10;NaN;NaN;NaN;NaN;NaN;NaN
735235;Правоурмийское;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;ЭГК;;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;МРСК Центра и Приволжья;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Пионер ГК;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735235;ВТБ Лизинг Финанс;Финанс.сервисы;NaN;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Атомэнергопром;Электроэнергетика;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Обувьрус;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Первая Грузовая компания;;NaN;NaN;10;1;10;2;NaN;NaN;NaN;NaN;NaN
735235;Юникстейт;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
735235;Лайф ФК;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
735235;Кингкоул;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
735235;Главная дорога;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735235;Мираторг АПХ;;NaN;NaN;NaN;NaN;14;8;NaN;NaN;NaN;NaN;NaN
735235;Стройгазмонтаж;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735235;Промтрансинвест;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;Национальная Медиа Группа;СМИ;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;АСЦ-Холдинг;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;Волга Инженерная Группа;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735235;ГарантФонд Забайкальск;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
735235;НациональнаяНеруднаяКомп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;СевВостУгольКомп;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735235;ЭФЭСк ГК;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;ТЕНЕКС-Сервис;;NaN;NaN;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;НефтеТрансСервис;;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;РИК;;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ЭР-Телеком Холдинг;;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;РОСНАНО;Технологии;NaN;NaN;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Россети;Электроэнергетика;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ОбъединКондитерыФинанс;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;ТрансКонтейнер;Транспорт;12;3;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735235;МРСК Волги;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Селигдар;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;Вертолеты России;Машиностроение;11;2;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735235;ИКС 5 ФИНАНС;Ритейл;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Газпром;Нефтегазовый;7;NaN;8;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735143;Роснефть НК;Нефтегазовый;7;NaN;9;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЛУКОЙЛ НК;Нефтегазовый;8;NaN;9;1;9;NaN;NaN;NaN;NaN;NaN;NaN
735143;Транснефть АК;Нефтегазовый;7;0;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;РЖД;Транспорт;7;0;8;0;8;0;NaN;NaN;NaN;NaN;NaN
735143;Мосэнерго (ТГК-3);Электроэнергетика;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Ленэнерго;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Мосэлектрощит;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Якутскэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
735143;Башнефть;Нефтегазовый;11;2;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
735143;Татнефть;Нефтегазовый;10;NaN;NaN;NaN;10;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЯТЭК;Нефтегазовый;NaN;NaN;NaN;NaN;15;10;NaN;NaN;NaN;NaN;NaN
735143;Якутуголь ХК;Нефтегазовый;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Северсталь;Металлургический;10;NaN;10;1;11;3;NaN;NaN;NaN;NaN;NaN
735143;ММК;Металлургический;12;3;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735143;ЧТПЗ;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Кокс Кемерово;Металлургический;14;7;14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Казаньоргсинтез;Химпром, минудобрения;NaN;NaN;NaN;NaN;17;NaN;NaN;NaN;NaN;NaN;NaN
735143;Акрон;Химпром, минудобрения;13;4;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
735143;Уралкалий;Химпром, минудобрения;9;0;9;0;9;NaN;NaN;NaN;NaN;NaN;NaN
735143;Куйбышевазот;Химпром, минудобрения;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
735143;Уралмашзавод;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Уралхиммаш;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;АвтоВАЗ;Автомобили и запчасти;NaN;NaN;NaN;NaN;15;11;NaN;NaN;NaN;NaN;NaN
735143;Архангельский ЦБК;Леспром, бумага;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Нарзан;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Стройтрансгаз;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Туапсинский МТП;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735143;НМТП;Транспорт;12;3;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Совкомфлот;Транспорт;11;2;10;1;10;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЮТЭйр АвиаКомп;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Ростелеком Волга;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Металлсервис;Ритейл;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;Ингосстрах;Страхование;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Водоканал С-Пб ГУП;ЖКХ;8;0;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Мосводоканал;ЖКХ;NaN;NaN;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Серебрянский Цемент Завод;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Распадская;Горнодобыча;13;4;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
735143;Якутуглестрой;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;ГАЗ;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;НЛМК;Металлургический;9;0;9;0;9;1;NaN;NaN;NaN;NaN;NaN
735143;Нижнекамскнефтехим;Химпром, минудобрения;12;3;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735143;РУСАЛ Братск;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Иркут НПК;Машиностроение;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Наука НПО;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;УОМЗ ПО;Машиностроение;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Группа ЛСР;Строительство;14;7;NaN;NaN;14;NaN;NaN;NaN;NaN;NaN;NaN
735143;Трансаэро АК;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;РЕСО-Гарантия;Страхование;NaN;NaN;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Альянс СК;Страхование;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Почта России;Транспорт;NaN;NaN;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735143;Обувь России;Лёгкая промышленность;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;МегаФон Финанс;Телекоммуникации;NaN;NaN;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Помощь СО;Страхование;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;ВЭБ-лизинг;Финанс.сервисы;NaN;NaN;7;0;8;0;NaN;NaN;NaN;NaN;NaN
735143;ИнВест-Полис;Страхование;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Мечел;Металлургический;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;СИБМЕТИНВЕСТ;Металлургический;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Кузбассразрезуголь УК;Горнодобыча;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Газпромбанк-инвест;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Энергогарант САК;Страхование;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;ВымпелКом;Телекоммуникации;12;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Ростелеком;Телекоммуникации;NaN;NaN;10;NaN;9;1;NaN;NaN;NaN;NaN;NaN
735143;СОГАЗ;Страхование;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЕвроХим МХК;Химпром, минудобрения;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735143;Русс-Инвест ИК;Финанс.сервисы;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Теле2-Санкт-Петербург;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
735143;Алроса АК;Горнодобыча;12;NaN;12;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN
735143;Каркаде;Ритейл;NaN;NaN;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
735143;ЛЕКСГАРАНТ;Страхование;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Южный Кузбасс;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Система АФК;Финанс.сервисы;12;NaN;11;NaN;12;4;1;NaN;6;0;1
735143;Аэрофлот;Транспорт;NaN;NaN;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735143;Сбербанк Лизинг;Финанс.сервисы;NaN;NaN;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735143;Транснефть СК;Страхование;NaN;NaN;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;МегаФон;Телекоммуникации;9;NaN;9;0;10;2;NaN;NaN;NaN;NaN;NaN
735143;Юнити РЕ СПК;Страхование;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЛенСпецСМУ ССМО;Строительство;NaN;NaN;14;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Новатэк;Нефтегазовый;9;NaN;9;1;9;1;NaN;NaN;NaN;NaN;NaN
735143;Интер РАО;Электроэнергетика;NaN;NaN;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735143;Итера НГК;Нефтегазовый;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735143;БКЕ;Нефтегазовый;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735143;ПИК ГК;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Ренессанс Капитал;Финанс.сервисы;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Москва Ре;Строительство;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Тандер;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735143;Газпром нефть;Нефтегазовый;9;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Норильский Никель ГМК;Металлургический;8;NaN;9;1;10;NaN;NaN;NaN;NaN;NaN;NaN
735143;ОМЗ;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Транстелеком;Телекоммуникации;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735143;Пермский Моторный Завод;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;АИЖК;Финанс.сервисы;7;0;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Полиметалл;Горнодобыча;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735143;Таттелеком;Телекоммуникации;NaN;NaN;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN
735143;ТАИФ-НК;Нефтегазовый;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Европлан;Финанс.сервисы;NaN;NaN;NaN;NaN;12;4;NaN;NaN;NaN;NaN;NaN
735143;ИРИА;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735143;СУЭК;Горнодобыча;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;МТС;Телекоммуникации;11;NaN;11;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735143;Велес Капитал ИК;Финанс.сервисы;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;ГраждСамолеты Сухого;Машиностроение;NaN;NaN;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
735143;Гиперцентр;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;8;NaN
735143;Балтийский берег;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Мортон-РСО;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735143;Металлоинвест ХК;Металлургический;12;3;12;NaN;12;4;NaN;NaN;NaN;NaN;NaN
735143;РУСАЛ;Металлургический;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;УРАЛСИБ ЛК;Финанс.сервисы;NaN;NaN;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЕПК;Машиностроение;NaN;NaN;13;4;NaN;NaN;NaN;3;NaN;NaN;NaN
735143;О`КЕЙ;Ритейл;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
735143;Росагролизинг;Финанс.сервисы;NaN;NaN;NaN;NaN;10;2;NaN;NaN;NaN;NaN;NaN
735143;Трубная МетКомп;Металлургический;13;5;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;ФСК ЕЭС;Электроэнергетика;8;0;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Соллерс;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Связьинвестнефтехим;Финанс.сервисы;10;NaN;NaN;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
735143;Сэтл Групп;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;ГТЛК;Финанс.сервисы;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Объединенные кондитеры;Пищевая промышленность и с/х;NaN;NaN;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN
735143;Полипласт;Химпром, минудобрения;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735143;ВТБ-Лизинг;Финанс.сервисы;NaN;NaN;8;0;8;0;NaN;NaN;NaN;NaN;NaN
735143;Коммерц Инвестментс;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Кордиант;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;ФИЛЕНТА;Недвижимость;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Аптечная сеть 36.6;Фармацевтика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;РуссНефть НК;Нефтегазовый;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Строитель;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
