date;entity;sector;MDSBIsc;MDSBNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPB;NRAB;RUSBIsc;RUSBNsc;AKMB
733955;Альба-Альянс КБ;Банки;15;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Первый РеспубликанБанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;МеждународПромБанк;Банки;13;NaN;12;NaN;14;8;NaN;1;NaN;NaN;NaN
733955;Пересвет АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;Банкхаус Эрбе;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Банк Интеза;Банки;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Мастер-Банк;Банки;NaN;NaN;NaN;NaN;14;NaN;3;NaN;NaN;NaN;NaN
733955;МТС-Банк;Банки;14;NaN;NaN;NaN;13;6;1;2;14;NaN;1
733955;РОСБАНК;Банки;9;0;10;1;7;0;NaN;NaN;7;NaN;NaN
733955;Русский Стандарт Банк;Банки;12;3;13;5;12;NaN;NaN;NaN;11;NaN;NaN
733955;Российский Капитал АКБ;Банки;NaN;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк Солидарность;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;Банк ФК Открытие;Банки;12;3;NaN;NaN;13;5;NaN;1;9;NaN;NaN
733955;Банк ПроектФинансиров;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Абсолют Банк;Банки;9;0;NaN;NaN;8;1;NaN;NaN;NaN;NaN;NaN
733955;БСЖВ, ЗАО;Банки;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;ТрансКредитБанк;Банки;10;1;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Альта-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;МДМ-Банк;Банки;10;NaN;12;NaN;12;4;NaN;NaN;8;NaN;NaN
733955;ОФК Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16;NaN;NaN
733955;Пробизнесбанк АКБ;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;12;NaN;NaN
733955;Связной Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк СОЮЗ;Банки;16;12;15;9;NaN;NaN;NaN;NaN;13;NaN;2
733955;МеталлИнвестБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
733955;Петрофф-банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Новикомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;Инг Банк (Евразия);Банки;7;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Метробанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;БИНБАНК;Банки;NaN;6;15;9;15;11;NaN;NaN;9;NaN;2
733955;Сембанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN;NaN
733955;Трансстройбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;МОСКОВСКИЙ КАПИТАЛ (ООО), КБ;Банки;20;20;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;НЗБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ДельтаКредит КБ;Банки;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;МСП БАНК;Банки;8;0;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;КИТ Финанс ИБ;Банки;17;14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;ВТБ 24;Банки;7;0;8;0;8;0;NaN;NaN;12;NaN;NaN
733955;СИБСОЦБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Газбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733955;Тольяттихимбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Солидарность КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Унифин КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Земский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ФорБанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
733955;Банк КУБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Ермак НГАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Алемар Банк, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;Росэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;Сетелем Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN
733955;Северная казна Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN
733955;Меткомбанк;Банки;15;8;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;МОСОБЛБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;Транскапиталбанк АКБ;Банки;13;4;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
733955;Банк Северный Кредит;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN;NaN
733955;Центр-Инвест КБ;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN;NaN
733955;ИнвестКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
733955;Ситибанк КБ;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
733955;Банк Инноваций и Развития;Банки;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;МИБ АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Система КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ОБПИ АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;Банк БКФ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Славия АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;Тинькофф Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Держава АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;Банк Москвы АКБ;Банки;7;NaN;NaN;NaN;9;1;NaN;NaN;11;NaN;NaN
733955;Инвестторгбанк АКБ;Банки;14;6;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;Лада-Кредит;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ОТП Банк;Банки;NaN;NaN;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
733955;ТЭМБР-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;6;NaN;NaN;NaN
733955;СВА АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN;NaN
733955;НРБанк;Банки;14;6;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
733955;Юниаструм Банк;Банки;11;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;АМТ БАНК;Банки;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN
733955;Открытие ИБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;ИШБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Авангард АКБ;Банки;14;6;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN
733955;Интеркредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;МБТС-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Соцгорбанк КБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;NaN;15;NaN;NaN
733955;РГС Банк;Банки;14;7;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
733955;Экспобанк;Банки;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;НС Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
733955;Открытие Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
733955;ЯР-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;ЕВРОТРАСТ КБ, ЗАО;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Роспромбанк;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;17;15;NaN;6;NaN;NaN;NaN
733955;Транспортный КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Банк Зенит;Банки;12;NaN;NaN;NaN;13;6;NaN;NaN;9;NaN;NaN
733955;Мой Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;Межтопэнергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Фондсервисбанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;5;13;NaN;NaN
733955;Европлан Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
733955;Легион АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733955;РМБ КБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;ЛОКО-Банк КБ;Банки;14;6;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
733955;СТБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;НК Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;ПетербургСоцКомБанк;Банки;15;9;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
733955;УралКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;БАНК УРАЛСИБ;Банки;12;NaN;13;NaN;13;NaN;NaN;NaN;10;NaN;NaN
733955;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
733955;Кубань Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;NaN;NaN
733955;Экспресс-Волга АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
733955;АК Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;НационалТорговыйБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ПримСоцБанк СКБ;Банки;NaN;NaN;NaN;NaN;15;11;NaN;NaN;11;NaN;NaN
733955;РБР АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ИнтехБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;РОСТ БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Татфондбанк АИКБ;Банки;14;7;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;Банк Йошкар-Ола;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
733955;БАНК СГБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;Уралпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Агропромкредит КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;НОТА-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;Стройлесбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;3
733955;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
733955;БалтИнвестБанк;Банки;15;8;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
733955;Центркомбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;2
733955;СБ Банк;Банки;15;8;NaN;NaN;NaN;NaN;1;9;NaN;NaN;NaN
733955;Нордеа Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
733955;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Внешпромбанк;Банки;15;8;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Промсвязьбанк;Банки;11;NaN;13;NaN;13;NaN;NaN;1;9;NaN;NaN
733955;Росевробанк;Банки;13;5;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
733955;Интерпромбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк Казани КБ;Банки;NaN;NaN;NaN;NaN;15;11;3;NaN;NaN;NaN;NaN
733955;СИАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733955;Газэнергопромбанк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;ФИА-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;ВсероссБРР;Банки;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Райффайзенбанк;Банки;9;0;9;0;7;0;NaN;NaN;5;NaN;NaN
733955;Первый ЧешскоРоссийКБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк Траст;Банки;14;12;NaN;NaN;15;NaN;2;NaN;13;NaN;NaN
733955;Данске банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
733955;Камабанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;Русьуниверсалбанк;Банки;NaN;NaN;NaN;NaN;15;11;NaN;NaN;NaN;NaN;NaN
733955;Кредит Европа Банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк Хакасии АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
733955;МИА КБ;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Россельхозбанк;Банки;7;NaN;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
733955;Ренессанс Кредит КБ;Банки;15;NaN;15;9;17;11;NaN;NaN;NaN;NaN;NaN
733955;Крайинвестбанк;Банки;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Москоммерцбанк;Банки;NaN;NaN;NaN;NaN;17;15;NaN;4;NaN;NaN;NaN
733955;СМП Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;КРК КБ;Банки;NaN;NaN;NaN;NaN;15;NaN;NaN;6;NaN;NaN;NaN
733955;Натиксис Банк;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк НационалСтандарт;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;ТРОЙКА-Д БАНК;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
733955;Банк НФК;Банки;15;9;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;БРТ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;Первобанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
733955;Ермак-Брокер БК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
734320;Внешэкономбанк;Банки;NaN;NaN;7;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
734320;Банк ВТБ;Банки;7;NaN;8;0;8;0;NaN;NaN;NaN;NaN;NaN
734320;Сбербанк России;Банки;6;0;NaN;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
734320;ЕвразийскийБанкРазвит;Банки;NaN;NaN;8;0;8;NaN;NaN;NaN;NaN;NaN;NaN
734320;Банк ГПБ-Ипотека;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Энергомашбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734320;Морской банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;5;NaN;NaN;NaN
734320;Стройкредит КБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734320;Социнвестбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734320;Финансовый стандарт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734320;МеталлургКомБанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Ассоциация КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;БИНБАНК Тверь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Норвик Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
734320;Совкомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;10;NaN;NaN
734320;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
734320;МПСБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Плюс Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
734320;Дальневосточный банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Ростпромстройбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;2
734320;Уралтрансбанк;Банки;NaN;NaN;NaN;NaN;15;11;NaN;NaN;NaN;NaN;NaN
734320;Автоградбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;БТА-Казань (ОАО), АКБ;Банки;NaN;NaN;NaN;NaN;17;14;NaN;NaN;NaN;NaN;NaN
734320;Анкор Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Энергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Камский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Запсибкомбанк;Банки;NaN;NaN;15;9;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734320;НОМОС-РЕГИОБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;Азиатско-ТихоокеанскБанк;Банки;15;8;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Солид Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734320;Камчаткомагропромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Банк Снежинский;Банки;NaN;NaN;NaN;NaN;15;NaN;3;NaN;NaN;NaN;NaN
734320;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Экономбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Связь-Банк АКБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Банк Первомайский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;СДМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;14;8;NaN;NaN;11;NaN;NaN
734320;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
734320;Петрокоммерц КБ;Банки;12;3;13;5;NaN;NaN;1;NaN;9;NaN;NaN
734320;СтарБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;3
734320;Акцепт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Сургутнефтегазбанк;Банки;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;ГЛОБЭКСБАНК;Банки;NaN;NaN;12;3;11;3;NaN;NaN;NaN;NaN;1
734320;МИнБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;М БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;NaN;NaN
734320;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN;NaN;NaN
734320;БАНК РСБ 24;Банки;15;8;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;Московский Кредитный Банк;Банки;13;5;NaN;NaN;13;6;NaN;NaN;9;NaN;NaN
734320;СКБ-Банк;Банки;14;6;NaN;NaN;15;NaN;NaN;NaN;10;NaN;NaN
734320;Собинбанк АБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
734320;Альфа-Банк;Банки;10;NaN;13;4;11;3;NaN;0;7;NaN;NaN
734320;Еврофинанс Моснарбанк АКБ;Банки;12;3;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
734320;Банк МНХБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Агросоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734320;Банк Возрождение;Банки;12;3;13;4;NaN;NaN;NaN;NaN;9;NaN;NaN
734320;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734320;Банк ВТБ Северо-Запад;Банки;7;0;NaN;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
734320;Челиндбанк АКБ;Банки;NaN;NaN;NaN;NaN;15;11;NaN;NaN;12;NaN;NaN
734320;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;Холмсккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;АБ Финанс КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;МДМ Банк;Банки;11;2;13;NaN;11;3;NaN;NaN;8;NaN;NaN
734320;Банк Российский Кредит;Банки;16;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Россия АБ;Банки;14;7;NaN;NaN;15;12;1;NaN;NaN;NaN;NaN
734320;Kazkommerts Int;Банки;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;СЛАВЯНСКИЙ БАНК, АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734320;Банк Санкт-Петербург;Банки;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Монетный дом;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Банк АВБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Кольцо Урала КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;12;NaN;NaN
734320;Балтийский Банк;Банки;15;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734320;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;МБСПб;Банки;NaN;NaN;15;8;15;12;NaN;NaN;12;NaN;NaN
734320;Далькомбанк;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
734320;ЦентроКредит АКБ;Банки;15;8;15;9;15;12;NaN;3;NaN;NaN;NaN
734320;ЮниКредит Банк;Банки;NaN;NaN;9;NaN;7;NaN;NaN;NaN;NaN;NaN;NaN
734320;ГУТА-БАНК;Банки;16;10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
734320;Урал ФД АКБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Банк ГПБ;Банки;9;0;11;2;NaN;NaN;0;NaN;7;NaN;NaN
734320;ХКФ Банк;Банки;12;3;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734320;Уралприватбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734320;Волго-Камский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734320;УБРиР;Банки;NaN;NaN;15;9;NaN;NaN;NaN;3;12;NaN;NaN
