MDSBIsc,MDSBNsc,SPIIsc,SPINsc,FCHIIsc,FCHINsc,EXPBNsc,NRABNsc,RUSBIsc,RUSBNsc,AKMBNsc,date,ent_id,entity,sector
,,,,,,,8,,,,01.01.2015,40093786,КБ Адмиралтейский,Банки
,,,,,,3,,,,,01.07.2012,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.10.2012,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.01.2013,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.04.2013,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.07.2013,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.10.2013,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.01.2014,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.04.2014,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.07.2014,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.10.2014,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.01.2015,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.04.2015,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.07.2015,40097897,Мастер-Капитал АКБ,Банки
,,,,,,3,,,,,01.10.2015,40097897,Мастер-Капитал АКБ,Банки
,,,,,,,,10,,2,01.07.2012,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.10.2012,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.01.2013,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.04.2013,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.07.2013,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.10.2013,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.01.2014,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.04.2014,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.07.2014,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.10.2014,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.01.2015,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.04.2015,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.07.2015,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,10,,2,01.10.2015,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,,,2,01.01.2016,40099936,БФГ-Кредит КБ,Банки
,,,,,,,,,,3,01.07.2012,40100094,Рублев КБ,Банки
,,,,,,,,,,3,01.10.2012,40100094,Рублев КБ,Банки
,,,,,,,,,,3,01.01.2013,40100094,Рублев КБ,Банки
,,,,,,,,,,3,01.04.2013,40100094,Рублев КБ,Банки
,,,,,,,,,,3,01.07.2013,40100094,Рублев КБ,Банки
,,,,,,,,,,2,01.10.2013,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.01.2014,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.04.2014,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.07.2014,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.10.2014,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.01.2015,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.04.2015,40100094,Рублев КБ,Банки
,,,,,,2,,,,2,01.07.2015,40100094,Рублев КБ,Банки
,,,,,,3,,,,2,01.10.2015,40100094,Рублев КБ,Банки
,,,,,,,,,,2,01.01.2016,40100094,Рублев КБ,Банки
14,7,13,4,,,0,2,,,,01.07.2014,40133419,Внешпромбанк,Банки
14,7,13,4,,,0,2,,,,01.10.2014,40133419,Внешпромбанк,Банки
14,7,13,4,,,0,2,,,,01.01.2015,40133419,Внешпромбанк,Банки
14,7,14,6,,,,3,,,,01.01.2013,40133419,Внешпромбанк,Банки
14,7,14,6,,,,3,,,,01.04.2013,40133419,Внешпромбанк,Банки
14,7,13,4,,,,3,,,,01.07.2013,40133419,Внешпромбанк,Банки
14,7,13,4,,,,3,,,,01.10.2013,40133419,Внешпромбанк,Банки
14,7,13,4,,,,3,,,,01.01.2014,40133419,Внешпромбанк,Банки
14,7,13,4,,,0,3,,,,01.04.2014,40133419,Внешпромбанк,Банки
14,7,14,6,,,,,,,,01.07.2012,40133419,Внешпромбанк,Банки
14,7,14,6,,,,,,,,01.10.2012,40133419,Внешпромбанк,Банки
14,7,13,5,,,0,,,,,01.04.2015,40133419,Внешпромбанк,Банки
14,7,13,5,,,0,,,,,01.07.2015,40133419,Внешпромбанк,Банки
14,7,13,5,,,1,,,,,01.10.2015,40133419,Внешпромбанк,Банки
,,,,,,5,,,,,01.01.2016,40133419,Внешпромбанк,Банки
,,,,,,,1,,,,01.01.2016,40148343,ПАО «Промсвязьбанк»,Банки
11,,,,12,,,1,9,3,,01.07.2012,40148343,Промсвязьбанк,Банки
11,,,,12,,,1,9,3,,01.10.2012,40148343,Промсвязьбанк,Банки
11,,,,12,,,1,9,3,,01.01.2013,40148343,Промсвязьбанк,Банки
11,,,,12,,,1,9,3,,01.04.2013,40148343,Промсвязьбанк,Банки
11,,,,12,,,1,9,3,,01.07.2013,40148343,Промсвязьбанк,Банки
12,,11,2,12,,,1,9,3,,01.10.2013,40148343,Промсвязьбанк,Банки
12,,11,2,12,,,1,9,3,,01.01.2014,40148343,Промсвязьбанк,Банки
12,,11,2,12,,,1,9,3,,01.04.2014,40148343,Промсвязьбанк,Банки
12,,11,2,12,,,1,9,3,,01.07.2014,40148343,Промсвязьбанк,Банки
12,,12,3,12,,,1,9,3,,01.10.2014,40148343,Промсвязьбанк,Банки
12,,12,3,,,,1,9,3,,01.01.2015,40148343,Промсвязьбанк,Банки
13,,12,3,,,,1,9,3,,01.04.2015,40148343,Промсвязьбанк,Банки
13,,12,3,,,,1,9,3,,01.07.2015,40148343,Промсвязьбанк,Банки
13,,12,3,,,,1,9,3,,01.10.2015,40148343,Промсвязьбанк,Банки
,,,,,,3,,,,,01.07.2012,40152398,Гранд Инвест Банк,Банки
,,,,,,3,,,,,01.10.2012,40152398,Гранд Инвест Банк,Банки
,,,,,,3,,,,,01.01.2013,40152398,Гранд Инвест Банк,Банки
,,,,,,3,,,,,01.04.2013,40152398,Гранд Инвест Банк,Банки
,,,,,,3,,,,,01.07.2013,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.10.2013,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.01.2014,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.04.2014,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.07.2014,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.10.2014,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.01.2015,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.04.2015,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.07.2015,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.10.2015,40152398,Гранд Инвест Банк,Банки
,,,,,,2,,,,,01.01.2016,40152398,Гранд Инвест Банк,Банки
,,,,,,,8,,,,01.10.2012,40154919,Военно-Промбанк АКБ,Банки
,,,,,,,8,,,,01.01.2013,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,8,,,,01.04.2013,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,8,,,,01.07.2013,40154919,Военно-Промбанк АКБ,Банки
,,,,,,,9,,,,01.07.2012,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.10.2013,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.01.2014,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.04.2014,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.07.2014,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.10.2014,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.01.2015,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.04.2015,40154919,Военно-Промбанк АКБ,Банки
,,,,,,2,,,,,01.07.2015,40154919,Военно-Промбанк АКБ,Банки
,,,,,,3,,,,,01.10.2015,40154919,Военно-Промбанк АКБ,Банки
,,,,,,3,,,,,01.01.2016,40154919,Военно-Промышленный Банк,Банки
,,,,,,,2,,,,01.01.2016,40198845,"АКБ ""РосЕвроБанк"" (АО)",Банки
13,4,,,12,4,,2,,,,01.01.2015,40198845,Росевробанк,Банки
13,4,,,12,4,,2,,,,01.04.2015,40198845,Росевробанк,Банки
13,4,,,12,4,,2,,,,01.07.2015,40198845,Росевробанк,Банки
13,4,12,3,12,4,,2,,,,01.10.2015,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.07.2012,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.10.2012,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.01.2013,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.04.2013,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.07.2013,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.10.2013,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.01.2014,40198845,Росевробанк,Банки
13,4,,,13,5,,3,,,,01.04.2014,40198845,Росевробанк,Банки
13,4,,,12,4,,3,,,,01.07.2014,40198845,Росевробанк,Банки
13,4,,,12,4,,3,,,,01.10.2014,40198845,Росевробанк,Банки
,,,,,,3,,,,,01.07.2012,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.10.2012,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.01.2013,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.04.2013,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.07.2013,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.10.2013,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.01.2014,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.04.2014,40204899,Москомбанк,Банки
,,,,,,3,,,,,01.07.2014,40204899,Москомбанк,Банки
,,,,,,2,,,,,01.10.2014,40204899,Москомбанк,Банки
,,,,,,2,,,,,01.01.2015,40204899,Москомбанк,Банки
,,,,,,2,,,,,01.04.2015,40204899,Москомбанк,Банки
,,,,,,2,,,,,01.07.2015,40204899,Москомбанк,Банки
,,,,,,2,,,,,01.10.2015,40204899,Москомбанк,Банки
,,,,,,2,,,,,01.01.2016,40204899,МОСКОМБАНК,Банки
,,,,,,3,,,,,01.07.2012,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.10.2012,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.01.2013,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.04.2013,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.07.2013,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.10.2013,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.01.2014,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.04.2014,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.07.2014,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.10.2014,40275706,Профит Банк КБ,Банки
,,,,,,3,,,,,01.01.2015,40275706,Профит Банк КБ,Банки
,,,,,,4,,,,,01.04.2015,40275706,Профит Банк КБ,Банки
,,,,,,,4,,,,01.01.2016,40354914,"АО КБ ""ИНТЕРПРОМБАНК""",Банки
15,9,,,,,,4,,,,01.07.2012,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2012,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.01.2013,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.04.2013,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.07.2013,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2013,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.01.2014,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.04.2014,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.07.2014,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2014,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.01.2015,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.04.2015,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.07.2015,40354914,Интерпромбанк КБ,Банки
15,9,,,,,,4,,,,01.10.2015,40354914,Интерпромбанк КБ,Банки
,,,,,,2,,,,,01.07.2012,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.10.2012,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.01.2013,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.04.2013,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.07.2013,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.10.2013,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.01.2014,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.04.2014,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.07.2014,40356362,Маст-банк КБ,Банки
,,,,,,2,,,,,01.10.2014,40356362,Маст-банк КБ,Банки
,,,,,,3,,,,,01.01.2015,40356362,Маст-банк КБ,Банки
,,,,,,3,,,,,01.04.2015,40356362,Маст-банк КБ,Банки
,,,,,,10,,,,,01.07.2015,40356362,Маст-банк КБ,Банки
,,,,,,10,,,,,01.10.2015,40356362,Маст-банк КБ,Банки
,,,,,,10,,,,,01.01.2016,40356362,МАСТ-Банк,Банки
,,,,7,0,,,,,,01.07.2012,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.10.2012,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.01.2013,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.04.2013,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.07.2013,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.10.2013,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.01.2014,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.04.2014,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,7,0,,,,,,01.07.2014,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,8,0,,,,,,01.10.2014,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,8,0,,,,,,01.01.2015,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,9,0,,,,,,01.04.2015,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,9,0,,,,,,01.07.2015,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,9,0,,,,,,01.10.2015,40449715,Эйч-эс-би-си Банк (РР),Банки
,,,,,,3,,,,,01.01.2015,40654823,Соверен Банк,Банки
,,,,,,3,,,,,01.04.2015,40654823,Соверен Банк,Банки
,,,,,,3,,,,,01.07.2015,40654823,Соверен Банк,Банки
,,,,,,3,,,,,01.10.2015,40654823,Соверен Банк,Банки
,,,,,,2,,,,,01.07.2012,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.10.2012,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.01.2013,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.04.2013,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.07.2013,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.10.2013,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.01.2014,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.04.2014,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.07.2014,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.10.2014,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.01.2015,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.04.2015,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.07.2015,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.10.2015,40654987,Банк Казани КБ,Банки
,,,,,,2,,,,,01.01.2016,40654987,Банк Казани,Банки
,,,,,,,,11,7,,01.07.2012,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.10.2012,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.01.2013,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.04.2013,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.07.2013,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.10.2013,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.01.2014,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.04.2014,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.07.2014,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.10.2014,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.01.2015,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.04.2015,40696454,Газэнергобанк,Банки
,,,,,,,,11,7,,01.07.2015,40696454,Газэнергобанк,Банки
,,,,,,,,17,15,,01.10.2015,40696454,Газэнергобанк,Банки
,,,,,,2,,,,,01.07.2012,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.10.2012,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.01.2013,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.04.2013,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.07.2013,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.10.2013,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.01.2014,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.04.2014,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.07.2014,40772422,Дагэнергобанк,Банки
,,,,,,2,,,,,01.10.2014,40772422,Дагэнергобанк,Банки
,,,,,,3,,,,,01.01.2015,40772422,Дагэнергобанк,Банки
,,,,,,,6,,,,01.01.2016,41028826,"ОАО ""СИАБ""",Банки
,,,,,,,6,,,,01.07.2012,41028826,СИАБ,Банки
,,,,,,,6,,,,01.10.2012,41028826,СИАБ,Банки
,,,,,,,6,,,,01.01.2013,41028826,СИАБ,Банки
,,,,,,,6,,,,01.04.2013,41028826,СИАБ,Банки
,,,,,,,6,,,,01.07.2013,41028826,СИАБ,Банки
,,,,,,,6,,,,01.10.2013,41028826,СИАБ,Банки
,,,,,,,6,,,,01.01.2014,41028826,СИАБ,Банки
,,,,,,,6,,,,01.04.2014,41028826,СИАБ,Банки
,,,,,,,6,,,,01.07.2014,41028826,СИАБ,Банки
,,,,,,,6,,,,01.10.2014,41028826,СИАБ,Банки
,,,,,,,6,,,,01.01.2015,41028826,СИАБ,Банки
,,,,,,,6,,,,01.04.2015,41028826,СИАБ,Банки
,,,,,,,6,,,,01.07.2015,41028826,СИАБ,Банки
,,,,,,,6,,,,01.10.2015,41028826,СИАБ,Банки
,,,,,,2,,,,,01.01.2013,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.04.2013,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.07.2013,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.10.2013,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.01.2014,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.04.2014,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.07.2014,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.10.2014,41684074,Банк ЦЕРИХ,Банки
,,,,,,2,,,,,01.01.2015,41684074,Банк ЦЕРИХ,Банки
,,,,,,3,,,,,01.04.2015,41684074,Банк ЦЕРИХ,Банки
,,,,,,4,,,,,01.07.2015,41684074,Банк ЦЕРИХ,Банки
,,,,,,4,,,,,01.10.2015,41684074,Банк ЦЕРИХ,Банки
,,,,,,4,,,,,01.01.2016,41684074,Банк «ЦЕРИХ»,Банки
,,,,,,,8,,,,01.01.2016,41761171,ООО Банк Оранжевый,Банки
,,,,,,,8,,,,01.07.2012,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.10.2012,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.01.2013,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.04.2013,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.07.2013,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.10.2013,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.01.2014,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.04.2014,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.07.2014,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.10.2014,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.01.2015,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.04.2015,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.07.2015,41761171,Оранжевый КБ,Банки
,,,,,,,8,,,,01.10.2015,41761171,Оранжевый КБ,Банки
,,,,,,4,5,,,,01.07.2012,42530114,ФИА-банк КБ,Банки
,,,,,,4,5,,,,01.10.2012,42530114,ФИА-банк КБ,Банки
,,,,,,3,5,,,,01.01.2013,42530114,ФИА-банк КБ,Банки
,,,,,,3,5,,,,01.04.2013,42530114,ФИА-банк КБ,Банки
,,,,,,3,5,,,,01.07.2013,42530114,ФИА-банк КБ,Банки
,,,,,,3,5,,,,01.10.2013,42530114,ФИА-банк КБ,Банки
,,,,,,4,8,,,,01.04.2014,42530114,ФИА-банк КБ,Банки
,,,,,,3,8,,,,01.07.2014,42530114,ФИА-банк КБ,Банки
,,,,,,3,8,,,,01.10.2014,42530114,ФИА-банк КБ,Банки
,,,,,,3,8,,,,01.01.2015,42530114,ФИА-банк КБ,Банки
,,,,,,4,8,,,,01.04.2015,42530114,ФИА-банк КБ,Банки
,,,,,,4,8,,,,01.07.2015,42530114,ФИА-банк КБ,Банки
,,,,,,4,8,,,,01.10.2015,42530114,ФИА-банк КБ,Банки
,,,,,,4,,,,,01.01.2014,42530114,ФИА-банк КБ,Банки
,,,,,,5,,,,,01.01.2016,42530114,ФИА-БАНК,Банки
,,,,,,3,,,,,01.10.2012,42771875,Вега-Банк КБ,Банки
,,,,,,3,,,,,01.01.2013,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.04.2013,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.07.2013,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.10.2013,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.01.2014,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.04.2014,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.07.2014,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.10.2014,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.01.2015,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.04.2015,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.07.2015,42771875,Вега-Банк КБ,Банки
,,,,,,2,,,,,01.10.2015,42771875,Вега-Банк КБ,Банки
,,,,,,3,,,,,01.01.2016,42771875,КБ «ВЕГА-БАНК»,Банки
,,,,,,2,,,,,01.10.2012,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.01.2013,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.04.2013,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.07.2013,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.10.2013,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.01.2014,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.04.2014,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.07.2014,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.10.2014,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.01.2015,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.04.2015,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.07.2015,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.10.2015,42809477,Союзный КБ,Банки
,,,,,,2,,,,,01.01.2016,42809477,КБ «Союзный»,Банки
11,2,,,,,,,,,,01.07.2012,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.10.2012,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.01.2013,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.04.2013,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.07.2013,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.10.2013,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.01.2014,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.04.2014,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.07.2014,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.10.2014,42881635,ВсероссБРР,Банки
11,2,,,,,,,,,,01.01.2015,42881635,ВсероссБРР,Банки
12,3,,,,,,,,,,01.04.2015,42881635,ВсероссБРР,Банки
12,3,,,,,,,,,,01.07.2015,42881635,ВсероссБРР,Банки
12,3,,,,,,,,,,01.10.2015,42881635,ВсероссБРР,Банки
9,0,8,0,7,0,,,,,,01.07.2012,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.10.2012,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.01.2013,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.04.2013,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.07.2013,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.10.2013,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.01.2014,42943661,Райффайзенбанк,Банки
9,0,8,0,7,0,,,,,,01.04.2014,42943661,Райффайзенбанк,Банки
9,0,9,0,7,0,,,,,,01.07.2014,42943661,Райффайзенбанк,Банки
9,0,9,0,8,0,,,,,,01.10.2014,42943661,Райффайзенбанк,Банки
10,1,9,0,8,0,,,,,,01.01.2015,42943661,Райффайзенбанк,Банки
11,2,10,1,9,0,,,,,,01.04.2015,42943661,Райффайзенбанк,Банки
11,2,10,1,9,0,,,,,,01.07.2015,42943661,Райффайзенбанк,Банки
11,2,,,9,0,,,,,,01.10.2015,42943661,Райффайзенбанк,Банки
15,9,,,,,,,,,,01.07.2012,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.10.2012,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.01.2013,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.04.2013,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.07.2013,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.10.2013,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.01.2014,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.04.2014,42949184,Первый ЧешскоРоссийКБ,Банки
15,9,,,,,,,,,,01.07.2014,42949184,Первый ЧешскоРоссийКБ,Банки
