date;entity_id;entity;sector;MDS_Bank;SP_Bank;FCH_Bank;EXP_Bank;NRA_Bank;RUS_Bank;AKM_Bank
01-Jul-2013;9307770;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;9308296;Лесбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9308343;Петрокоммерц КБ;Банки;5;5;NaN;1;NaN;3;NaN
01-Jul-2013;9308403;Фора-Банк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9309383;СтарБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2013;9309443;Акцепт КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9309638;Сургутнефтегазбанк;Банки;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2013;9309839;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;9317031;ГЛОБЭКСБАНК;Банки;NaN;2;3;NaN;NaN;NaN;NaN
01-Jul-2013;9317135;МИнБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9317460;М БАНК;Банки;NaN;NaN;NaN;NaN;5;6;NaN
01-Jul-2013;9317619;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2013;9318608;БАНК РСБ 24;Банки;8;NaN;NaN;3;NaN;NaN;2
01-Jul-2013;9318941;Московский Кредитный Банк;Банки;4;4;4;NaN;NaN;2;NaN
01-Jul-2013;9320692;Бузулукбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;9320752;СКБ-Банк;Банки;5;NaN;NaN;1;NaN;3;NaN
01-Jul-2013;9610355;Собинбанк АБ;Банки;9;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2013;9610444;Альфа-Банк;Банки;NaN;1;1;NaN;0;0;NaN
01-Jul-2013;9610839;Еврофинанс Моснарбанк АКБ;Банки;3;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2013;9620046;Банк МНХБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9620230;Агросоюз КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9620276;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;9620767;Банк Возрождение;Банки;3;3;NaN;NaN;NaN;3;NaN
01-Jul-2013;9620885;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;9790127;БАНК РКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;9801322;Новопокровский КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9801500;Челиндбанк АКБ;Банки;NaN;NaN;4;NaN;NaN;8;NaN
01-Jul-2013;9801575;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;9801670;Холмсккомбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9801871;Советский банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;9804094;МДМ Банк;Банки;3;3;4;NaN;NaN;3;NaN
01-Jul-2013;9804102;Банк Российский Кредит;Банки;11;NaN;NaN;2;5;NaN;NaN
01-Jul-2013;9804148;Россия АБ;Банки;NaN;3;NaN;1;NaN;NaN;NaN
01-Jul-2013;9804622;СИБНЕФТЕБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9804728;Банк Санкт-Петербург;Банки;NaN;NaN;NaN;0;NaN;NaN;NaN
01-Jul-2013;9806035;Банк АВБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9806207;Кольцо Урала КБ;Банки;NaN;8;NaN;1;NaN;NaN;NaN
01-Jul-2013;9806271;Темпбанк МАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;9806319;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;4;NaN;1
01-Jul-2013;9806512;Балтийский Банк;Банки;NaN;9;NaN;2;NaN;NaN;NaN
01-Jul-2013;9806561;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;9806578;МБСПб;Банки;NaN;7;12;NaN;NaN;9;NaN
01-Jul-2013;9806673;Далькомбанк;Банки;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2013;9806868;ЦентроКредит АКБ;Банки;NaN;6;NaN;NaN;3;NaN;NaN
01-Jul-2013;9807247;ЮниКредит Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;9807336;ГУТА-БАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9807359;РосинтерБанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9807543;Урал ФД АКБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;9807684;Банк ГПБ;Банки;0;0;1;0;NaN;0;NaN
01-Jul-2013;9807804;ХКФ Банк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;9808117;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9808755;Волго-Камский банк;Банки;NaN;NaN;NaN;3;NaN;NaN;3
01-Jul-2013;9809068;ВОКБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;9809128;УБРиР;Банки;NaN;6;NaN;NaN;3;NaN;NaN
01-Jul-2013;10041566;Региональный кредит КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;10163980;КЕДР КБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;10332973;Восточный Экспресс КБ;Банки;5;NaN;NaN;NaN;NaN;2;NaN
01-Jul-2013;10561293;Банк Вологжанин;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;10645063;Эллипс КБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;10658812;Саровбизнесбанк;Банки;NaN;NaN;NaN;NaN;NaN;3;NaN
01-Jul-2013;10668259;НБД-Банк;Банки;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;10731360;Иваново КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;10844124;Элита банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;10874390;Камчатпрофитбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;10919075;Хлынов КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;11707493;Русфинанс Банк;Банки;1;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;11729454;Русский земельный банк, АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;11921234;Форштадт АКБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;12187601;ЛЕНОБЛБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;12507282;ХМБ Открытие;Банки;3;NaN;NaN;NaN;NaN;2;NaN
01-Jul-2013;12844128;Еврокоммерц КБ;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2013;12925200;КС-Банк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;13000065;Спурт АКБ;Банки;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2013;13001745;Ак Барс АКБ;Банки;6;NaN;4;NaN;NaN;3;NaN
01-Jul-2013;13001981;Акибанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;13068554;БыстроБанк;Банки;NaN;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2013;13243000;РосДорБанк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;14284024;РИАБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;3
01-Jul-2013;16249960;АйМаниБанк;Банки;9;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;16250087;Эл Банк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2013;16578422;БКС Банк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;16582292;Русский Ипотечный Банк;Банки;NaN;NaN;NaN;2;7;NaN;NaN
01-Jul-2013;16799712;АФ Банк, ОАО;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17023028;Интерактивный Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17180609;Ланта-Банк КБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;17226837;Альба-Альянс КБ;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;17399561;Первый РеспубликанБанк;Банки;11;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;17502837;Нэклис-Банк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;17504207;Пересвет АКБ;Банки;NaN;NaN;NaN;1;NaN;2;NaN
01-Jul-2013;17507529;Нефтепромбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17507909;Алеф-банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;17508352;Финпромбанк АКБ;Банки;9;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17508783;Образование АКИБ;Банки;NaN;9;NaN;NaN;5;NaN;2
01-Jul-2013;17512023;Банк Интеза;Банки;1;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;17514743;Транснациональный банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;17515263;Мастер-Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17516067;МТС-Банк;Банки;NaN;NaN;6;NaN;NaN;3;1
01-Jul-2013;17522116;РОСБАНК;Банки;0;NaN;0;NaN;NaN;0;NaN
01-Jul-2013;17523370;Русский Стандарт Банк;Банки;3;5;NaN;NaN;NaN;3;NaN
01-Jul-2013;17525770;Российский Капитал АКБ;Банки;10;NaN;6;NaN;3;NaN;NaN
01-Jul-2013;17526367;Банк Солидарность;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;17526887;Банк ФК Открытие;Банки;3;NaN;3;NaN;0;2;NaN
01-Jul-2013;17527102;Банк ПроектФинансиров;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;17527415;Абсолют Банк;Банки;5;NaN;7;NaN;NaN;NaN;NaN
01-Jul-2013;17529124;ТрансКредитБанк;Банки;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;17531233;ОФК Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17532103;Банк Клиентский;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17534020;Пробизнесбанк АКБ;Банки;7;NaN;12;NaN;NaN;3;NaN
01-Jul-2013;17534094;Связной Банк;Банки;9;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17534194;Банк СОЮЗ;Банки;NaN;6;NaN;NaN;NaN;9;NaN
01-Jul-2013;17535627;МеталлИнвестБанк;Банки;7;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2013;17536845;БНКВ;Банки;NaN;NaN;NaN;2;NaN;8;NaN
01-Jul-2013;17537224;Межтрастбанк КБ;Банки;NaN;NaN;NaN;3;7;NaN;NaN
01-Jul-2013;17539789;Генбанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17541272;Новикомбанк АКБ;Банки;7;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;17541355;Инг Банк (Евразия);Банки;0;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;17541800;Мосуралбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17543549;БИНБАНК;Банки;10;6;NaN;1;3;2;NaN
01-Jul-2013;17544193;Юникорбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17544201;Гарант-Инвест КБ;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2013;17546341;Экономикс-Банк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2013;17546460;Банк Западный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;17546631;Рост АБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;17546909;МеждФинКлуб АКБ;Банки;7;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;17546938;Банк РасчетовИСбережений;Банки;NaN;NaN;NaN;NaN;7;9;NaN
01-Jul-2013;17667493;Трансстройбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;18166936;НЗБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;18511570;Денизбанк Москва;Банки;NaN;NaN;1;NaN;NaN;NaN;NaN
01-Jul-2013;18753303;Мидзухо Банк(Москва);Банки;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2013;18866059;ДельтаКредит КБ;Банки;0;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;18933034;МСП БАНК;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;20501862;Креди Агриколь КИБ;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;20501951;КИТ Финанс ИБ;Банки;NaN;NaN;9;NaN;4;NaN;NaN
01-Jul-2013;20606880;ВТБ 24;Банки;0;NaN;0;NaN;NaN;0;NaN
01-Jul-2013;20986262;СИБСОЦБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;21182608;Газбанк КБ;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2013;21291250;Солидарность КБ;Банки;11;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;21293615;Унифин КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;21301875;Земский банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;21553996;Банк КУБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;21768455;Ермак НГАБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;21887160;МеждународКоммерБанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;22360041;РусЮгбанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;22498791;КОР АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;22779691;Промэнергобанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;22881700;Энерготрансбанк КБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;23618116;Пойдём! КБ;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2013;23773638;ИТ Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;24153783;Росэнергобанк;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2013;25054072;Меткомбанк;Банки;8;NaN;NaN;2;3;NaN;NaN
01-Jul-2013;25085167;Банк24.ру;Банки;NaN;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2013;25094551;МОСОБЛБАНК;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;25102440;НЕВАСТРОЙИНВЕСТ;Банки;NaN;NaN;NaN;NaN;NaN;14;NaN
01-Jul-2013;26237308;Транскапиталбанк АКБ;Банки;4;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;26482634;Кранбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;26781450;Банк Северный Кредит;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;26902728;Банк Агророс;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;27068718;АлтайБизнес-Банк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;27089962;Зернобанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;27210292;Центр-Инвест КБ;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;27297123;ИнвестКапиталБанк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;27456165;Таврический АКБ;Банки;NaN;8;NaN;NaN;NaN;6;NaN
01-Jul-2013;27800243;Актив Банк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;28880304;БАНК ГОРОД;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29034830;Ситибанк КБ;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;29039419;Банк Инноваций и Развития;Банки;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;29055884;Русский Торговый Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29058032;Экономический Союз КБ;Банки;NaN;NaN;NaN;NaN;NaN;10;NaN
01-Jul-2013;29284662;Банк Сбережений и Кредита;Банки;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2013;29287152;ПИР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;29289642;Банк БКФ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29289903;Славия АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29290740;Международный Банк Развития (ЗАО), КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;29290881;Тинькофф Банк;Банки;7;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2013;29292006;Держава АКБ;Банки;9;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29292450;ОПМ-Банк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29292940;Банк Москвы АКБ;Банки;NaN;NaN;0;NaN;NaN;1;NaN
01-Jul-2013;29293553;Инвестторгбанк АКБ;Банки;7;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2013;29293885;ОТП Банк;Банки;2;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2013;29293916;ТЭМБР-БАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29294011;Диг-Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29294100;СВА АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29294134;Автоторгбанк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;29295418;СТРАТЕГИЯ АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29295677;Росавтобанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29295996;НББ, ОАО;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2013;29296062;НРБанк;Банки;7;NaN;12;NaN;3;NaN;NaN
01-Jul-2013;29296174;Юниаструм Банк;Банки;15;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29296820;Синко-Банк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29298144;Эргобанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29300705;Евромет АКБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2013;29303313;ИШБАНК;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;29304028;Авангард АКБ;Банки;7;NaN;NaN;NaN;NaN;3;NaN
01-Jul-2013;29304075;Банк Развитие-Столица;Банки;NaN;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;29304086;Интеркредит КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29306151;ИНВЕСТСОЦБАНК;Банки;NaN;NaN;NaN;NaN;NaN;11;NaN
01-Jul-2013;29306211;РГС Банк;Банки;7;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29306234;Экспобанк;Банки;NaN;NaN;9;NaN;NaN;5;NaN
01-Jul-2013;29306553;Нацинвестпромбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29307251;ФДБ КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29308428;НС Банк;Банки;9;NaN;NaN;1;4;NaN;1
01-Jul-2013;29309115;Анталбанк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29310827;Открытие Банк;Банки;NaN;6;NaN;NaN;2;NaN;NaN
01-Jul-2013;29313754;ЯР-Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2013;29313978;ЕВРОТРАСТ КБ, ЗАО;Банки;12;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29314653;МФБанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29317321;Руна-банк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29318349;Роспромбанк;Банки;15;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;29318786;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;29320033;Русстройбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29323250;Транспортный КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29323770;Банк ИПБ;Банки;NaN;8;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;29325987;Банк Зенит;Банки;NaN;NaN;6;NaN;NaN;3;NaN
01-Jul-2013;29351298;Мой Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2013;29351447;Межтопэнергобанк АКБ;Банки;NaN;6;NaN;NaN;4;NaN;NaN
01-Jul-2013;29351619;Фондсервисбанк;Банки;11;NaN;NaN;NaN;4;6;NaN
01-Jul-2013;29351677;Легион АКБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2013;29351683;БАНК ИТБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;29351758;РМБ КБ;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2013;29351826;ИнтрастБанк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;2
01-Jul-2013;29351921;Лайтбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;29393440;ЛОКО-Банк КБ;Банки;6;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2013;29465091;НК Банк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;31029552;ПетербургСоцКомБанк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;31233726;УралКапиталБанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;31452865;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;32020814;БАНК УРАЛСИБ;Банки;NaN;NaN;NaN;NaN;NaN;3;NaN
01-Jul-2013;32237844;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;32293624;Кубань Кредит КБ;Банки;9;NaN;NaN;NaN;NaN;7;NaN
01-Jul-2013;32350782;ЮГ-Инвестбанк АБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;32542275;Банк Резерв;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;32838957;СЭБ Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;33240417;Экспресс-Волга АКБ;Банки;NaN;NaN;NaN;NaN;5;7;NaN
01-Jul-2013;33275404;Востсибтранскомбанк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;33480073;Развитие КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;33549575;АК Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;33618850;ПримСоцБанк СКБ;Банки;NaN;NaN;8;NaN;NaN;NaN;NaN
01-Jul-2013;33730725;Траст Капитал Банк КБ;Банки;NaN;NaN;NaN;NaN;10;NaN;NaN
01-Jul-2013;33797120;РБР АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;33863696;ИнтехБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2013;33863839;Татфондбанк АИКБ;Банки;9;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;34236369;БАНК СГБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;34579715;Джей энд Ти Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;34922679;Агропромкредит КБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2013;35333241;НОТА-Банк;Банки;8;6;NaN;1;NaN;NaN;NaN
01-Jul-2013;35385723;ББР Банк;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2013;35697262;Приморье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;35867089;Эксперт Банк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2013;35959503;Мегаполис КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;36260426;Стройлесбанк КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;36392180;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2013;36425689;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;6;8;NaN
01-Jul-2013;36689974;Углеметбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;39092538;Братский АНКБ, ОАО;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2013;39435553;Банк БФА;Банки;NaN;6;NaN;1;NaN;NaN;NaN
01-Jul-2013;39464738;БалтИнвестБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;1
01-Jul-2013;40002380;Нефтяной Альянс КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;40092868;СБ Банк;Банки;8;NaN;NaN;1;3;NaN;NaN
01-Jul-2013;40093098;Нордеа Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2013;40097897;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2013;40099936;БФГ-Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2013;40100094;Рублев КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2013;40133419;Внешпромбанк;Банки;7;4;NaN;NaN;3;NaN;NaN
01-Jul-2013;40148343;Промсвязьбанк;Банки;NaN;NaN;NaN;NaN;1;3;NaN
01-Jul-2013;40152398;Гранд Инвест Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
