date;entity;sector;MDSCIsc;MDSCNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPC;NRAC;RUSCIsc;RUSCNsc;AKMC
733590;Газпром;Нефтегазовый;6;NaN;8;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
733590;Роснефть НК;Нефтегазовый;7;NaN;9;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
733590;ЛУКОЙЛ НК;Нефтегазовый;8;NaN;9;1;9;NaN;NaN;NaN;NaN;NaN;NaN
733590;ЮКОС НК, ОАО;Нефтегазовый;NaN;NaN;23;23;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Транснефть АК;Нефтегазовый;5;0;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Транснефтепродукт АК;Нефтегазовый;NaN;NaN;12;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;РЖД;Транспорт;6;0;7;0;7;0;NaN;NaN;NaN;NaN;NaN
733590;Мосэнерго (ТГК-3);Электроэнергетика;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Татэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733590;Иркутскэнерго;Электроэнергетика;13;4;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Кузбассэнерго (ТГК-12);Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
733590;Татнефть;Нефтегазовый;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;2
733590;Северсталь;Металлургический;12;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
733590;ММК;Металлургический;12;2;11;2;11;NaN;NaN;NaN;NaN;NaN;NaN
733590;ЧТПЗ;Металлургический;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Каустик Волгоград;Химпром, минудобрения;NaN;NaN;16;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Казаньоргсинтез;Химпром, минудобрения;NaN;NaN;15;8;15;NaN;NaN;NaN;NaN;NaN;NaN
733590;АвтоВАЗ;Автомобили и запчасти;NaN;NaN;NaN;NaN;15;NaN;NaN;NaN;NaN;NaN;NaN
733590;Пласткард;Химпром, минудобрения;NaN;NaN;16;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Искитимцемент;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
733590;Концерн Калина;Химпром, минудобрения;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Лебедянский;Пищевая промышленность и с/х;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;НМТП;Транспорт;10;1;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ДВМП;Транспорт;13;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Совкомфлот;Транспорт;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Уралсвязьинформ;Телекоммуникации;NaN;NaN;12;NaN;13;6;NaN;NaN;NaN;NaN;NaN
733590;Ростелеком Центр;Телекоммуникации;NaN;NaN;13;4;14;10;NaN;6;NaN;NaN;NaN
733590;Ростелеком Волга;Телекоммуникации;NaN;NaN;12;3;12;4;NaN;5;NaN;NaN;NaN
733590;Волгоградэлектросвязь;Телекоммуникации;13;5;14;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Сибирьтелеком;Телекоммуникации;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
733590;Дальсвязь;Телекоммуникации;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
733590;Северо-Западный Телеком;Телекоммуникации;NaN;NaN;12;3;12;4;NaN;NaN;NaN;NaN;NaN
733590;Ингосстрах;Страхование;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Мострансавто ГУП МО;Транспорт;NaN;NaN;16;10;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Водоканал С-Пб ГУП;ЖКХ;9;0;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;МГТС;Телекоммуникации;12;3;12;2;NaN;NaN;NaN;3;NaN;NaN;NaN
733590;Распадская;Горнодобыча;12;3;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
733590;Вагонмаш;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733590;НЛМК;Металлургический;10;1;10;1;10;2;NaN;NaN;NaN;NaN;NaN
733590;Нижнекамскнефтехим;Химпром, минудобрения;13;5;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
733590;АстраханьЭнерго;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733590;Комстар-ОТС;Телекоммуникации;12;NaN;12;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Ренова;Финанс.сервисы;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Мотовилихинские Заводы;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;2
733590;Иркут НПК;Машиностроение;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Роствертол;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
733590;Группа ЛСР;Строительство;13;4;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
733590;РАДИОНЕТ;Телекоммуникации;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
733590;Альянс САК;Страхование;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Сбербанк КИБ;Финанс.сервисы;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Альянс СК;Страхование;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;БЭМЗ им. Калинина;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
733590;Кузбассразрезуголь УК;Горнодобыча;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;РАО ЕЭС;Электроэнергетика;NaN;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ВымпелКом;Телекоммуникации;11;NaN;10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Ростелеком;Телекоммуникации;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Интеко;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
733590;ЕвроХим МХК;Химпром, минудобрения;NaN;NaN;11;2;12;NaN;NaN;NaN;NaN;NaN;NaN
733590;Русс-Инвест ИК;Финанс.сервисы;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
733590;Нутринвестхолдинг;Пищевая промышленность и с/х;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Алроса АК;Горнодобыча;11;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ЛЕКСГАРАНТ;Страхование;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Система АФК;Финанс.сервисы;12;NaN;12;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN
733590;Аэрофлот;Транспорт;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
733590;Галс-Девелопмент;Строительство;13;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
733590;МегаФон;Телекоммуникации;8;NaN;10;1;10;2;NaN;NaN;NaN;NaN;NaN
733590;Камская Долина;Строительство;NaN;NaN;15;9;NaN;NaN;4;NaN;NaN;NaN;NaN
733590;Юнити РЕ СПК;Страхование;NaN;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ЛенСпецСМУ ССМО;Строительство;NaN;NaN;14;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Новатэк;Нефтегазовый;9;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Северная верфь ССЗ СПб;Машиностроение;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Ренессанс Капитал;Финанс.сервисы;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Москва Ре;Строительство;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Газпром нефть;Нефтегазовый;10;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Норильский Никель ГМК;Металлургический;8;0;9;1;9;NaN;NaN;NaN;NaN;NaN;NaN
733590;КААД;Транспорт;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Финанс Лизинг;Финанс.сервисы;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ОМЗ;Машиностроение;NaN;NaN;16;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Транстелеком;Телекоммуникации;NaN;NaN;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
733590;Паркет-Холл;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733590;АИЖК;Финанс.сервисы;6;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Стройкорпорация Элис;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733590;Агроторг;Ритейл;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;МТС;Телекоммуникации;11;NaN;12;NaN;10;2;NaN;NaN;NaN;NaN;NaN
733590;Велес Капитал ИК;Финанс.сервисы;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Джей Эф Си Интернешнл;Пищевая промышленность и с/х;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;МОИТК;Финанс.сервисы;NaN;NaN;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;МГ Групп;Строительство;14;6;NaN;NaN;14;9;3;NaN;NaN;NaN;NaN
733590;УРАЛСИБ ЛК;Финанс.сервисы;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
733590;Росагролизинг;Финанс.сервисы;NaN;NaN;NaN;NaN;8;1;NaN;NaN;NaN;NaN;NaN
733590;Трубная МетКомп;Металлургический;12;3;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ИКМО;Финанс.сервисы;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;3
733590;ФСК ЕЭС;Электроэнергетика;8;0;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ВБД ПП;Пищевая промышленность и с/х;12;NaN;12;3;NaN;NaN;NaN;4;NaN;NaN;NaN
733590;Соллерс;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
733590;Связьинвестнефтехим;Финанс.сервисы;10;NaN;NaN;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
733590;ИСТ КОММЕРЦ ИГ, ООО;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
733590;Копейка ТД;Ритейл;NaN;NaN;18;18;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ВТБ-Лизинг;Финанс.сервисы;NaN;NaN;7;0;7;NaN;NaN;NaN;NaN;NaN;NaN
733590;ВИКА УК;Финанс.сервисы;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733590;СИТРОНИКС;Телекоммуникации;15;NaN;NaN;NaN;15;NaN;NaN;NaN;NaN;NaN;NaN
733590;Никосхим-Инвест;Химпром, минудобрения;NaN;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Рэйл Лизинг;Финанс.сервисы;NaN;NaN;16;11;19;NaN;NaN;NaN;NaN;NaN;NaN
733590;Энел Россия;Электроэнергетика;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;МОЭСК;Электроэнергетика;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;МРСК Центра;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
733590;РусГидро;Электроэнергетика;9;NaN;9;0;9;1;NaN;NaN;NaN;NaN;NaN
733590;ОГК-1, ОАО;Электроэнергетика;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ОГК-6;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
733590;СИБУР Холдинг;Нефтегазовый;11;NaN;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN
733590;ВТБ Лизинг Финанс;Финанс.сервисы;NaN;NaN;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;ИКС 5 ФИНАНС;Ритейл;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733590;Росвеб Офис;;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4
733955;Газпром;Нефтегазовый;7;NaN;8;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
733955;Роснефть НК;Нефтегазовый;7;NaN;9;NaN;9;NaN;NaN;NaN;NaN;NaN;NaN
733955;ЛУКОЙЛ НК;Нефтегазовый;8;NaN;9;1;9;NaN;NaN;NaN;NaN;NaN;NaN
733955;Транснефть АК;Нефтегазовый;7;0;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Транснефтепродукт АК;Нефтегазовый;NaN;NaN;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;РЖД;Транспорт;7;0;8;0;8;0;NaN;NaN;NaN;NaN;NaN
733955;Мосэнерго (ТГК-3);Электроэнергетика;NaN;NaN;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Татэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
733955;Якутскэнерго;Электроэнергетика;NaN;NaN;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
733955;Татнефть;Нефтегазовый;11;NaN;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN
733955;Северсталь;Металлургический;12;NaN;11;2;12;4;NaN;NaN;NaN;NaN;NaN
733955;ММК;Металлургический;12;3;11;2;11;NaN;NaN;NaN;NaN;NaN;NaN
733955;Казаньоргсинтез;Химпром, минудобрения;NaN;NaN;23;23;20;NaN;NaN;NaN;NaN;NaN;NaN
733955;АвтоВАЗ;Автомобили и запчасти;NaN;NaN;NaN;NaN;15;NaN;NaN;NaN;NaN;NaN;NaN
733955;Искитимцемент;Строительство;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
733955;Концерн Калина;Химпром, минудобрения;NaN;NaN;NaN;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;НМТП;Транспорт;10;1;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Совкомфлот;Транспорт;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Уралсвязьинформ;Телекоммуникации;NaN;NaN;13;NaN;13;6;NaN;NaN;NaN;NaN;NaN
733955;Ростелеком Центр;Телекоммуникации;NaN;NaN;13;4;13;5;NaN;6;NaN;NaN;NaN
733955;Ростелеком Волга;Телекоммуникации;NaN;NaN;12;3;12;4;NaN;5;NaN;NaN;NaN
733955;Волгоградэлектросвязь;Телекоммуникации;13;5;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Сибирьтелеком;Телекоммуникации;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
733955;Дальсвязь;Телекоммуникации;NaN;NaN;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
733955;Северо-Западный Телеком;Телекоммуникации;NaN;NaN;12;3;12;4;NaN;NaN;NaN;NaN;NaN
733955;Ингосстрах;Страхование;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Мострансавто ГУП МО;Транспорт;NaN;NaN;19;19;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Водоканал С-Пб ГУП;ЖКХ;9;0;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Мосводоканал;ЖКХ;NaN;NaN;9;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;МГТС;Телекоммуникации;12;3;11;2;NaN;NaN;NaN;3;NaN;NaN;NaN
733955;Распадская;Горнодобыча;13;4;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
733955;Вагонмаш;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
733955;НЛМК;Металлургический;10;1;9;1;10;2;NaN;NaN;NaN;NaN;NaN
733955;Нижнекамскнефтехим;Химпром, минудобрения;13;5;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
733955;Чебоксарский АгрегатЗд;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733955;Промтрактор;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
733955;Комстар-ОТС;Телекоммуникации;12;NaN;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN
733955;Мотовилихинские Заводы;Машиностроение;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
