date;entity_id;entity;sector;MDS_Corp;SP_Corp;FCH_Corp;EXP_Corp;NRA_Corp;RUS_Corp;AKM_Corp
01-Jul-2008;56601059;Трубная МетКомп;Металлургический;3;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;56825184;ИКМО;Финанс.сервисы;NaN;8;NaN;NaN;NaN;NaN;3
01-Jul-2008;56947007;ФСК ЕЭС;Электроэнергетика;0;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;57024227;ВБД ПП;Пищевая промышленность и с/х;NaN;3;NaN;NaN;4;NaN;NaN
01-Jul-2008;57126933;Соллерс;Автомобили и запчасти;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2008;58015124;ИСТ КОММЕРЦ ИГ, ООО;Финанс.сервисы;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2008;58681559;Копейка ТД;Ритейл;NaN;18;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;58693261;ВТБ-Лизинг;Финанс.сервисы;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;58968350;ВИКА УК;Финанс.сервисы;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;70128799;Никосхим-Инвест;Химпром, минудобрения;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;71740261;Рэйл Лизинг;Финанс.сервисы;NaN;11;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;75012898;Энел Россия;Электроэнергетика;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;75273098;МОЭСК;Электроэнергетика;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;75720657;МРСК Центра;Электроэнергетика;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2008;75782411;РусГидро;Электроэнергетика;NaN;0;1;NaN;NaN;NaN;NaN
01-Jul-2008;76823425;ОГК-1, ОАО;Электроэнергетика;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;76928058;ОГК-6;Электроэнергетика;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2008;98982325;ИКС 5 ФИНАНС;Ритейл;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;99567692;Росвеб Офис;0;NaN;NaN;NaN;NaN;NaN;NaN;4
